complex,seed,step,n_frag,n_atoms,rmsd,rot_mean_deg,rot_max_deg,trans_mean_A,com_offset_A,step_rot_deg,step_trans_A
7WPW_F15,1,14,7,17,5.2688,150.881,156.334,4.3681,1.0954,2.234,0.2443
7WPW_F15,1,15,7,17,5.2428,150.834,155.664,4.3396,1.0379,2.217,0.2388
7WPW_F15,1,16,7,17,5.2319,151.069,155.744,4.3266,0.9939,1.912,0.2428
7WPW_F15,1,17,7,17,5.2329,151.344,156.149,4.3291,0.9626,1.761,0.2329
7WPW_F15,1,18,7,17,5.2479,151.535,156.419,4.3458,0.9396,1.906,0.2266
7WPW_F15,1,19,7,17,5.2686,151.598,156.842,4.3679,0.9266,1.723,0.2237
7WPW_F15,1,20,7,17,5.3005,151.520,157.224,4.4041,0.9163,1.646,0.2157
7WPW_F15,1,21,7,17,5.3392,151.226,157.286,4.4452,0.9087,1.687,0.2225
7WPW_F15,1,22,7,17,5.3957,150.868,157.541,4.5056,0.9091,1.666,0.2318
7WPW_F15,1,23,7,17,5.4758,150.271,157.602,4.5855,0.9095,1.756,0.2549
7WPW_F15,1,24,7,17,5.5835,149.573,157.412,4.6945,0.9083,0.000,0.0000
7WQQ_5Z6,1,0,6,27,5.9721,146.570,173.526,5.3432,1.3666,0.468,0.1090
7WQQ_5Z6,1,1,6,27,5.9383,146.567,173.473,5.3211,1.3130,0.454,0.1024
7WQQ_5Z6,1,2,6,27,5.9072,146.522,173.429,5.3001,1.2644,0.590,0.1025
7WQQ_5Z6,1,3,6,27,5.8854,146.415,173.367,5.2884,1.2086,0.952,0.1026
7WQQ_5Z6,1,4,6,27,5.8744,146.239,173.274,5.2885,1.1463,1.304,0.1019
7WQQ_5Z6,1,5,6,27,5.8618,145.967,173.086,5.2872,1.0817,1.699,0.1080
7WQQ_5Z6,1,6,6,27,5.8596,145.627,172.790,5.2968,1.0164,1.944,0.1151
7WQQ_5Z6,1,7,6,27,5.8758,145.365,172.433,5.3258,0.9555,2.259,0.1245
7WQQ_5Z6,1,8,6,27,5.9082,145.105,172.027,5.3717,0.8992,2.395,0.1317
7WQQ_5Z6,1,9,6,27,5.9646,144.997,171.768,5.4419,0.8469,2.603,0.1402
7WQQ_5Z6,1,10,6,27,6.0326,145.048,171.551,5.5232,0.7997,2.850,0.1420
7WQQ_5Z6,1,11,6,27,6.1141,145.320,171.422,5.6149,0.7536,2.993,0.1456
7WQQ_5Z6,1,12,6,27,6.2032,145.673,171.322,5.7131,0.7119,3.125,0.1480
7WQQ_5Z6,1,13,6,27,6.3013,146.103,171.239,5.8165,0.6710,3.159,0.1504
7WQQ_5Z6,1,14,6,27,6.4036,146.550,171.075,5.9237,0.6334,3.282,0.1491
7WQQ_5Z6,1,15,6,27,6.5091,147.099,170.993,6.0313,0.5969,3.283,0.1516
7WQQ_5Z6,1,16,6,27,6.6200,147.672,172.742,6.1418,0.5582,3.429,0.1482
7WQQ_5Z6,1,17,6,27,6.7294,148.356,176.284,6.2469,0.5191,3.579,0.1488
7WQQ_5Z6,1,18,6,27,6.8405,148.930,179.470,6.3490,0.4755,3.653,0.1462
7WQQ_5Z6,1,19,6,27,6.9461,148.146,174.857,6.4436,0.4296,3.757,0.1487
7WQQ_5Z6,1,20,6,27,7.0566,147.137,170.418,6.5408,0.3825,3.627,0.1480
7WQQ_5Z6,1,21,6,27,7.1669,146.044,170.288,6.6368,0.3397,3.568,0.1531
7WQQ_5Z6,1,22,6,27,7.2797,144.736,169.916,6.7351,0.3009,3.418,0.1602
7WQQ_5Z6,1,23,6,27,7.3981,143.332,169.793,6.8438,0.2773,3.555,0.1742
7WQQ_5Z6,1,24,6,27,7.5124,141.730,169.662,6.9544,0.2663,0.000,0.0000
7WUX_6OI,1,0,5,17,5.7069,118.097,155.891,4.9713,1.9604,0.351,0.1851
7WUX_6OI,1,1,5,17,5.5508,118.017,156.008,4.8394,1.8918,0.371,0.1790
7WUX_6OI,1,2,5,17,5.4054,117.936,156.058,4.7158,1.8246,0.452,0.1749
7WUX_6OI,1,3,5,17,5.2707,117.798,155.996,4.6007,1.7602,0.657,0.1722
7WUX_6OI,1,4,5,17,5.1502,117.589,155.777,4.4982,1.7029,0.794,0.1683
7WUX_6OI,1,5,5,17,5.0463,117.339,155.430,4.4117,1.6484,1.141,0.1665
7WUX_6OI,1,6,5,17,4.9606,116.964,154.545,4.3401,1.5945,1.435,0.1616
7WUX_6OI,1,7,5,17,4.8972,116.502,153.133,4.2882,1.5428,1.905,0.1698
7WUX_6OI,1,8,5,17,4.8663,116.019,151.003,4.2661,1.4991,2.119,0.1685
7WUX_6OI,1,9,5,17,4.8537,115.542,148.600,4.2606,1.4652,2.377,0.1726
7WUX_6OI,1,10,5,17,4.8506,115.103,145.833,4.2631,1.4266,2.568,0.1695
7WUX_6OI,1,11,5,17,4.8555,114.664,142.883,4.2734,1.3945,2.765,0.1674
7WUX_6OI,1,12,5,17,4.8673,114.109,139.877,4.2892,1.3643,3.033,0.1599
7WUX_6OI,1,13,5,17,4.8941,113.529,139.841,4.3170,1.3407,3.305,0.1555
7WUX_6OI,1,14,5,17,4.9283,112.860,139.999,4.3492,1.3193,3.506,0.1571
7WUX_6OI,1,15,5,17,4.9653,112.111,140.026,4.3819,1.3002,3.775,0.1594
7WUX_6OI,1,16,5,17,5.0202,111.293,140.267,4.4272,1.2854,3.869,0.1592
7WUX_6OI,1,17,5,17,5.0901,110.436,140.595,4.4815,1.2797,3.963,0.1629
7WUX_6OI,1,18,5,17,5.1696,109.666,140.704,4.5401,1.2812,4.092,0.1615
7WUX_6OI,1,19,5,17,5.2646,108.964,140.817,4.6108,1.2925,4.194,0.1702
7WUX_6OI,1,20,5,17,5.3734,108.321,140.712,4.6886,1.3088,4.451,0.1744
7WUX_6OI,1,21,5,17,5.4830,107.818,141.323,4.7641,1.3282,4.880,0.1821
7WUX_6OI,1,22,5,17,5.6083,107.413,144.888,4.8516,1.3676,5.482,0.1820
7WUX_6OI,1,23,5,17,5.7363,107.199,148.403,4.9467,1.4182,5.552,0.1690
7WUX_6OI,1,24,5,17,5.8664,107.068,151.372,5.0496,1.4775,0.000,0.0000
7WUY_76N,1,0,4,30,7.0641,126.157,148.326,6.0945,2.9953,0.493,0.1541
7WUY_76N,1,1,4,30,6.9506,125.876,148.545,5.9581,2.9415,0.492,0.1431
7WUY_76N,1,2,4,30,6.8478,125.549,148.718,5.8322,2.8965,0.641,0.1432
7WUY_76N,1,3,4,30,6.7426,125.172,148.980,5.7057,2.8497,0.891,0.1429
7WUY_76N,1,4,4,30,6.6286,124.701,149.380,5.5751,2.8014,1.210,0.1414
7WUY_76N,1,5,4,30,6.5056,124.147,150.032,5.4415,2.7516,1.477,0.1465
7WUY_76N,1,6,4,30,6.3680,123.395,150.697,5.3010,2.7072,1.723,0.1554
7WUY_76N,1,7,4,30,6.2159,122.527,151.323,5.1516,2.6606,2.236,0.1747
7WUY_76N,1,8,4,30,6.0373,121.280,151.719,4.9859,2.6138,2.443,0.1786
7WUY_76N,1,9,4,30,5.8553,119.991,152.164,4.8187,2.5660,2.720,0.1859
7WUY_76N,1,10,4,30,5.6659,118.466,152.466,4.6474,2.5149,2.860,0.1895
7WUY_76N,1,11,4,30,5.4724,116.722,152.357,4.4723,2.4572,2.857,0.1851
7WUY_76N,1,12,4,30,5.2888,115.078,152.462,4.3046,2.4019,2.788,0.1775
7WUY_76N,1,13,4,30,5.1148,113.356,152.321,4.1454,2.3414,2.812,0.1722
7WUY_76N,1,14,4,30,4.9551,111.772,152.449,3.9971,2.2895,2.818,0.1651
7WUY_76N,1,15,4,30,4.8067,110.272,152.537,3.8561,2.2308,2.822,0.1661
7WUY_76N,1,16,4,30,4.6666,108.919,152.753,3.7200,2.1665,2.887,0.1585
7WUY_76N,1,17,4,30,4.5382,107.600,152.921,3.5956,2.0925,3.038,0.1534
7WUY_76N,1,18,4,30,4.4215,106.339,152.985,3.4856,1.9999,3.282,0.1495
7WUY_76N,1,19,4,30,4.3133,105.101,153.072,3.3862,1.9021,3.564,0.1460
7WUY_76N,1,20,4,30,4.2189,103.847,152.695,3.3046,1.8092,3.940,0.1407
7WUY_76N,1,21,4,30,4.1394,102.495,151.889,3.2453,1.7172,4.259,0.1439
7WUY_76N,1,22,4,30,4.0682,101.088,150.617,3.1978,1.6367,4.409,0.1490
7WUY_76N,1,23,4,30,4.0077,100.074,149.584,3.1635,1.5675,4.573,0.1754
7WUY_76N,1,24,4,30,3.9553,99.713,148.867,3.1319,1.5086,0.000,0.0000
7X5N_5M5,1,0,5,30,5.7887,120.740,140.198,5.7525,2.3692,0.487,0.1694
7X5N_5M5,1,1,5,30,5.6897,120.641,139.636,5.6089,2.3063,0.436,0.1607
7X5N_5M5,1,2,5,30,5.5981,120.557,139.151,5.4741,2.2457,0.524,0.1571
7X5N_5M5,1,3,5,30,5.5111,120.499,138.717,5.3439,2.1883,0.610,0.1576
7X5N_5M5,1,4,5,30,5.4247,120.397,138.296,5.2141,2.1239,0.656,0.1560
7X5N_5M5,1,5,5,30,5.3408,120.367,137.959,5.0873,2.0583,0.804,0.1560
7X5N_5M5,1,6,5,30,5.2597,120.334,137.511,4.9637,1.9960,0.936,0.1530
7X5N_5M5,1,7,5,30,5.1787,120.296,136.889,4.8416,1.9321,1.253,0.1531
7X5N_5M5,1,8,5,30,5.0993,120.166,136.105,4.7252,1.8693,1.578,0.1565
7X5N_5M5,1,9,5,30,5.0171,119.942,134.932,4.6088,1.8113,1.958,0.1663
7X5N_5M5,1,10,5,30,4.9322,119.651,133.475,4.4900,1.7592,2.312,0.1772
7X5N_5M5,1,11,5,30,4.8446,119.010,131.227,4.3728,1.7125,2.434,0.1856
7X5N_5M5,1,12,5,30,4.7587,118.198,128.731,4.2596,1.6747,2.481,0.1896
7X5N_5M5,1,13,5,30,4.6761,117.240,126.061,4.1544,1.6481,2.607,0.1978
7X5N_5M5,1,14,5,30,4.5946,116.264,123.609,4.0509,1.6313,2.585,0.1948
7X5N_5M5,1,15,5,30,4.5239,115.265,121.734,3.9614,1.6263,2.610,0.1970
7X5N_5M5,1,16,5,30,4.4652,114.489,121.021,3.8810,1.6297,2.812,0.2013
7X5N_5M5,1,17,5,30,4.4131,113.803,120.322,3.8037,1.6329,3.120,0.2051
7X5N_5M5,1,18,5,30,4.3716,113.105,119.648,3.7440,1.6364,3.222,0.2118
7X5N_5M5,1,19,5,30,4.3363,112.484,119.401,3.6898,1.6369,3.504,0.2209
7X5N_5M5,1,20,5,30,4.3153,111.748,118.738,3.6527,1.6368,3.725,0.2217
7X5N_5M5,1,21,5,30,4.3042,110.816,118.095,3.6305,1.6329,3.953,0.2256
7X5N_5M5,1,22,5,30,4.3053,109.593,117.812,3.6324,1.6299,4.407,0.2259
7X5N_5M5,1,23,5,30,4.3196,108.037,117.863,3.6618,1.6260,4.703,0.2224
7X5N_5M5,1,24,5,30,4.3443,106.523,118.411,3.7116,1.6238,0.000,0.0000
7X9K_8OG,1,0,3,24,6.7391,142.910,171.895,6.6159,3.2329,0.329,0.2293
7X9K_8OG,1,1,3,24,6.5546,143.142,172.439,6.4049,3.1086,0.272,0.2202
7X9K_8OG,1,2,3,24,6.3804,143.360,172.912,6.2044,2.9903,0.357,0.2212
7X9K_8OG,1,3,3,24,6.2079,143.658,173.460,6.0048,2.8709,0.498,0.2276
7X9K_8OG,1,4,3,24,6.0338,144.046,174.170,5.8020,2.7490,0.630,0.2299
7X9K_8OG,1,5,3,24,5.8677,144.586,174.942,5.6055,2.6273,0.812,0.2410
7X9K_8OG,1,6,3,24,5.7057,145.269,175.663,5.4109,2.5052,0.909,0.2333
7X9K_8OG,1,7,3,24,5.5588,146.040,176.388,5.2324,2.3872,1.162,0.2328
7X9K_8OG,1,8,3,24,5.4278,146.973,177.106,5.0713,2.2678,1.366,0.2390
7X9K_8OG,1,9,3,24,5.3078,148.039,177.838,4.9201,2.1503,1.879,0.2464
7X9K_8OG,1,10,3,24,5.2163,149.464,178.506,4.7976,2.0331,2.333,0.2617
7X9K_8OG,1,11,3,24,5.1609,151.138,179.028,4.7135,1.9173,2.561,0.2769
7X9K_8OG,1,12,3,24,5.1309,152.956,179.407,4.6552,1.8047,2.898,0.2844
7X9K_8OG,1,13,3,24,5.1305,155.052,179.809,4.6297,1.6905,2.989,0.2910
7X9K_8OG,1,14,3,24,5.1424,157.196,179.941,4.6191,1.5668,3.118,0.2778
7X9K_8OG,1,15,3,24,5.1682,159.241,179.369,4.6266,1.4438,3.092,0.2688
7X9K_8OG,1,16,3,24,5.2103,159.676,178.539,4.6514,1.3254,2.927,0.2611
7X9K_8OG,1,17,3,24,5.2654,159.084,177.574,4.6938,1.2080,2.938,0.2676
7X9K_8OG,1,18,3,24,5.3384,158.618,176.437,4.7544,1.0929,2.935,0.2660
7X9K_8OG,1,19,3,24,5.4285,158.018,174.928,4.8304,1.0018,3.158,0.2690
7X9K_8OG,1,20,3,24,5.5333,157.331,173.142,4.9206,0.9311,3.226,0.2607
7X9K_8OG,1,21,3,24,5.6536,156.345,171.004,5.0300,0.8893,3.236,0.2629
7X9K_8OG,1,22,3,24,5.7983,155.055,168.450,5.1630,0.8850,3.336,0.2712
7X9K_8OG,1,23,3,24,5.9580,153.474,165.170,5.3068,0.9255,3.617,0.2608
7X9K_8OG,1,24,3,24,6.1378,151.768,161.137,5.4733,0.9921,0.000,0.0000
7XBV_APC,1,0,5,31,7.7431,98.959,150.883,7.3340,1.9688,0.454,0.2704
7XBV_APC,1,1,5,31,7.5361,98.779,150.722,7.1001,1.8743,0.422,0.2605
7XBV_APC,1,2,5,31,7.3390,98.612,150.577,6.8767,1.7828,0.536,0.2526
7XBV_APC,1,3,5,31,7.1423,98.432,150.302,6.6553,1.6966,0.752,0.2464
7XBV_APC,1,4,5,31,6.9447,98.195,149.832,6.4336,1.6156,1.011,0.2362
7XBV_APC,1,5,5,31,6.7494,97.810,149.170,6.2172,1.5388,1.272,0.2296
7XBV_APC,1,6,5,31,6.5525,97.301,148.293,6.0030,1.4626,1.424,0.2130
7XBV_APC,1,7,5,31,6.3675,96.755,147.376,5.8051,1.3923,1.708,0.2040
7XBV_APC,1,8,5,31,6.1837,96.112,146.267,5.6142,1.3253,1.928,0.1966
7XBV_APC,1,9,5,31,6.0077,95.413,145.011,5.4315,1.2575,2.150,0.1951
7XBV_APC,1,10,5,31,5.8305,94.535,143.412,5.2517,1.1959,2.385,0.1946
7XBV_APC,1,11,5,31,5.6585,93.566,141.752,5.0768,1.1328,2.721,0.1854
7XBV_APC,1,12,5,31,5.5011,92.562,139.880,4.9172,1.0749,2.807,0.1794
7XBV_APC,1,13,5,31,5.3696,91.692,137.981,4.7770,1.0126,3.091,0.1759
7XBV_APC,1,14,5,31,5.2580,90.956,135.974,4.6554,0.9581,3.190,0.1739
7XBV_APC,1,15,5,31,5.1601,90.305,134.007,4.5427,0.9102,3.332,0.1846
7XBV_APC,1,16,5,31,5.0864,89.774,132.212,4.4504,0.8746,3.514,0.1873
7XBV_APC,1,17,5,31,5.0303,89.329,130.281,4.3724,0.8583,3.668,0.1960
7XBV_APC,1,18,5,31,4.9966,89.038,128.528,4.3110,0.8621,3.747,0.2062
7XBV_APC,1,19,5,31,4.9878,89.003,126.842,4.2687,0.9098,3.816,0.2144
7XBV_APC,1,20,5,31,5.0044,89.101,125.396,4.2448,0.9830,3.737,0.2103
7XBV_APC,1,21,5,31,5.0415,89.179,123.831,4.2348,1.0753,3.869,0.2184
7XBV_APC,1,22,5,31,5.1051,89.285,122.478,4.2410,1.1914,3.910,0.2006
7XBV_APC,1,23,5,31,5.1873,89.414,121.456,4.2614,1.3091,3.628,0.1848
7XBV_APC,1,24,5,31,5.2811,89.708,120.536,4.2864,1.4178,0.000,0.0000
7XEK_9YX,1,0,4,22,3.5932,127.637,163.469,3.0614,1.8600,0.366,0.1202
7XEK_9YX,1,1,4,22,3.5237,127.723,163.991,2.9868,1.7454,0.375,0.1130
7XEK_9YX,1,2,4,22,3.4618,127.809,164.450,2.9196,1.6375,0.495,0.1086
7XEK_9YX,1,3,4,22,3.4034,127.908,165.081,2.8574,1.5348,0.690,0.1039
7XEK_9YX,1,4,4,22,3.3427,127.994,165.869,2.7956,1.4380,0.984,0.1034
7XEK_9YX,1,5,4,22,3.2750,128.106,166.975,2.7301,1.3456,1.301,0.1090
7XEK_9YX,1,6,4,22,3.2015,128.210,168.377,2.6585,1.2522,1.507,0.1130
7XEK_9YX,1,7,4,22,3.1262,128.313,169.830,2.5843,1.1607,1.935,0.1172
7XEK_9YX,1,8,4,22,3.0454,128.305,171.353,2.5027,1.0753,2.110,0.1210
7XEK_9YX,1,9,4,22,2.9665,128.297,173.118,2.4205,0.9904,2.404,0.1248
7XEK_9YX,1,10,4,22,2.8874,128.253,175.095,2.3350,0.9120,2.735,0.1329
7XEK_9YX,1,11,4,22,2.8080,128.324,177.510,2.2446,0.8309,2.940,0.1366
7XEK_9YX,1,12,4,22,2.7322,128.367,179.590,2.1552,0.7515,3.164,0.1373
7XEK_9YX,1,13,4,22,2.6614,127.080,176.397,2.0675,0.6795,3.401,0.1388
7XEK_9YX,1,14,4,22,2.5940,125.706,172.761,1.9800,0.6145,3.439,0.1365
7XEK_9YX,1,15,4,22,2.5344,124.315,168.685,1.8982,0.5526,3.618,0.1439
7XEK_9YX,1,16,4,22,2.4786,122.687,163.926,1.8168,0.4891,3.823,0.1490
7XEK_9YX,1,17,4,22,2.4276,120.986,158.603,1.7385,0.4257,4.052,0.1574
7XEK_9YX,1,18,4,22,2.3858,119.169,152.504,1.6683,0.3553,4.250,0.1553
7XEK_9YX,1,19,4,22,2.3546,117.207,148.187,1.6117,0.2873,4.502,0.1717
7XEK_9YX,1,20,4,22,2.3331,115.035,148.416,1.5692,0.2144,4.625,0.1805
7XEK_9YX,1,21,4,22,2.3276,112.693,148.651,1.5534,0.1571,4.987,0.2026
7XEK_9YX,1,22,4,22,2.3426,110.089,148.794,1.5703,0.1685,5.101,0.2178
7XEK_9YX,1,23,4,22,2.3966,107.529,148.928,1.6475,0.2555,5.333,0.2305
7XEK_9YX,1,24,4,22,2.4909,105.260,149.037,1.7745,0.3437,0.000,0.0000
7XFA_D9J,1,0,7,41,8.1323,127.815,165.990,6.9650,4.8150,0.409,0.2095
7XFA_D9J,1,1,7,41,7.9550,127.886,166.015,6.8184,4.6556,0.400,0.2056
7XFA_D9J,1,2,7,41,7.7853,127.953,166.078,6.6765,4.4974,0.408,0.1983
7XFA_D9J,1,3,7,41,7.6159,128.003,166.175,6.5393,4.3429,0.522,0.1991
7XFA_D9J,1,4,7,41,7.4471,128.018,166.171,6.4068,4.1932,0.694,0.2073
7XFA_D9J,1,5,7,41,7.2787,127.983,166.195,6.2795,4.0459,0.862,0.2154
7XFA_D9J,1,6,7,41,7.1129,127.860,166.075,6.1574,3.9084,1.008,0.2152
7XFA_D9J,1,7,7,41,6.9530,127.760,165.956,6.0425,3.7747,1.272,0.2276
7XFA_D9J,1,8,7,41,6.8048,127.602,165.662,5.9430,3.6490,1.449,0.2305
7XFA_D9J,1,9,7,41,6.6730,127.430,165.194,5.8577,3.5316,1.789,0.2407
7XFA_D9J,1,10,7,41,6.5509,127.195,164.368,5.7865,3.4204,2.082,0.2531
7XFA_D9J,1,11,7,41,6.4451,126.888,163.158,5.7308,3.3154,2.388,0.2579
7XFA_D9J,1,12,7,41,6.3592,126.645,161.795,5.6949,3.2235,2.724,0.2602
7XFA_D9J,1,13,7,41,6.2919,126.386,159.922,5.6767,3.1434,3.025,0.2666
7XFA_D9J,1,14,7,41,6.2392,126.218,157.860,5.6739,3.0710,3.316,0.2679
7XFA_D9J,1,15,7,41,6.2054,126.293,158.719,5.6885,3.0152,3.569,0.2767
7XFA_D9J,1,16,7,41,6.1848,126.371,161.911,5.7172,2.9714,3.957,0.2732
7XFA_D9J,1,17,7,41,6.1831,126.566,165.793,5.7616,2.9435,4.258,0.2893
7XFA_D9J,1,18,7,41,6.1950,126.902,170.369,5.8159,2.9166,4.556,0.2904
7XFA_D9J,1,19,7,41,6.2302,127.420,175.937,5.8901,2.9008,4.850,0.2910
7XFA_D9J,1,20,7,41,6.2858,127.245,177.624,5.9783,2.9021,4.920,0.2880
7XFA_D9J,1,21,7,41,6.3598,125.757,170.427,6.0770,2.9078,5.130,0.2896
7XFA_D9J,1,22,7,41,6.4494,124.382,162.521,6.1833,2.9255,4.850,0.2941
7XFA_D9J,1,23,7,41,6.5657,123.579,154.476,6.3086,2.9605,5.141,0.2914
7XFA_D9J,1,24,7,41,6.7030,123.728,147.148,6.4445,3.0106,0.000,0.0000
7XIJ_EJ3,1,0,7,33,9.2650,114.615,158.158,7.9702,3.6740,0.426,0.2208
7XIJ_EJ3,1,1,7,33,9.0587,114.706,158.390,7.7857,3.5470,0.423,0.2178
7XIJ_EJ3,1,2,7,33,8.8581,114.805,158.616,7.6073,3.4176,0.533,0.2103
7XIJ_EJ3,1,3,7,33,8.6638,114.960,158.928,7.4383,3.2940,0.718,0.2013
7XIJ_EJ3,1,4,7,33,8.4829,115.161,159.326,7.2835,3.1798,0.998,0.1940
7XIJ_EJ3,1,5,7,33,8.3238,115.512,159.999,7.1507,3.0784,1.276,0.1937
7XIJ_EJ3,1,6,7,33,8.1848,116.075,160.951,7.0388,2.9820,1.464,0.1814
7XIJ_EJ3,1,7,7,33,8.0665,116.724,161.827,6.9490,2.8914,1.942,0.1940
7XIJ_EJ3,1,8,7,33,7.9748,117.672,163.038,6.8917,2.8079,2.257,0.2124
7XIJ_EJ3,1,9,7,33,7.9061,118.794,164.286,6.8614,2.7410,2.642,0.2446
7XIJ_EJ3,1,10,7,33,7.8637,120.033,165.722,6.8625,2.6796,2.962,0.2676
7XIJ_EJ3,1,11,7,33,7.8417,121.236,166.927,6.8818,2.6225,3.196,0.2752
7XIJ_EJ3,1,12,7,33,7.8391,122.448,167.890,6.9182,2.5704,3.342,0.2731
7XIJ_EJ3,1,13,7,33,7.8509,123.697,168.700,6.9676,2.5254,3.555,0.2741
7XIJ_EJ3,1,14,7,33,7.8672,124.954,169.150,7.0217,2.4799,3.836,0.2707
7XIJ_EJ3,1,15,7,33,7.8916,126.163,169.361,7.0846,2.4492,4.018,0.2711
7XIJ_EJ3,1,16,7,33,7.9233,127.528,169.362,7.1579,2.4233,4.237,0.2612
7XIJ_EJ3,1,17,7,33,7.9573,129.118,169.357,7.2348,2.4038,4.484,0.2583
7XIJ_EJ3,1,18,7,33,7.9986,130.936,169.465,7.3230,2.3983,4.657,0.2492
7XIJ_EJ3,1,19,7,33,8.0413,133.038,169.483,7.4125,2.3970,5.063,0.2481
7XIJ_EJ3,1,20,7,33,8.0899,135.598,169.413,7.5088,2.4022,5.378,0.2448
7XIJ_EJ3,1,21,7,33,8.1421,138.599,169.380,7.6063,2.4133,5.723,0.2518
7XIJ_EJ3,1,22,7,33,8.2021,141.779,169.305,7.7109,2.4327,6.292,0.2656
7XIJ_EJ3,1,23,7,33,8.2614,145.190,169.247,7.8137,2.4573,6.744,0.2965
7XIJ_EJ3,1,24,7,33,8.3232,148.103,169.240,7.9152,2.4996,0.000,0.0000
7XQZ_FPF,1,0,5,25,5.8269,123.118,153.537,5.2367,1.5354,0.425,0.1454
7XQZ_FPF,1,1,5,25,5.7336,123.140,153.591,5.1431,1.5059,0.426,0.1401
7XQZ_FPF,1,2,5,25,5.6465,123.137,153.612,5.0546,1.4763,0.619,0.1378
7XQZ_FPF,1,3,5,25,5.5617,123.115,153.645,4.9662,1.4426,0.909,0.1380
7XQZ_FPF,1,4,5,25,5.4794,123.097,153.777,4.8770,1.4058,1.174,0.1392
7XQZ_FPF,1,5,5,25,5.3984,123.038,153.930,4.7863,1.3660,1.450,0.1438
7XQZ_FPF,1,6,5,25,5.3190,122.960,154.114,4.6954,1.3242,1.633,0.1464
7XQZ_FPF,1,7,5,25,5.2409,122.858,154.408,4.6045,1.2787,1.927,0.1483
7XQZ_FPF,1,8,5,25,5.1686,122.794,154.689,4.5167,1.2355,2.082,0.1487
7XQZ_FPF,1,9,5,25,5.1027,122.757,154.964,4.4334,1.1934,2.420,0.1529
7XQZ_FPF,1,10,5,25,5.0390,122.800,155.450,4.3492,1.1461,2.581,0.1654
7XQZ_FPF,1,11,5,25,4.9792,123.018,156.120,4.2641,1.0977,2.794,0.1711
7XQZ_FPF,1,12,5,25,4.9263,123.365,156.807,4.1815,1.0552,3.155,0.1865
7XQZ_FPF,1,13,5,25,4.8805,123.867,157.644,4.0975,1.0118,3.394,0.1953
7XQZ_FPF,1,14,5,25,4.8449,124.520,158.600,4.0187,0.9752,3.371,0.2017
7XQZ_FPF,1,15,5,25,4.8192,125.100,159.554,3.9463,0.9426,3.276,0.2096
7XQZ_FPF,1,16,5,25,4.8050,125.721,160.675,3.8814,0.9140,3.279,0.2124
7XQZ_FPF,1,17,5,25,4.8107,126.449,161.737,3.8380,0.8945,2.997,0.2190
7XQZ_FPF,1,18,5,25,4.8280,127.130,162.869,3.8049,0.8788,2.831,0.2140
7XQZ_FPF,1,19,5,25,4.8614,127.796,164.151,3.7935,0.8683,2.832,0.2114
7XQZ_FPF,1,20,5,25,4.9114,128.342,165.315,3.8067,0.8623,2.482,0.1941
7XQZ_FPF,1,21,5,25,4.9712,128.717,166.246,3.8389,0.8564,2.507,0.1949
7XQZ_FPF,1,22,5,25,5.0510,129.003,166.917,3.8958,0.8521,2.828,0.1933
7XQZ_FPF,1,23,5,25,5.1393,129.232,167.615,3.9641,0.8467,2.209,0.1969
7XQZ_FPF,1,24,5,25,5.2463,129.396,167.569,4.0430,0.8405,0.000,0.0000
7XRL_FWK,1,0,3,19,6.8164,111.765,164.503,6.8424,4.6661,0.484,0.2441
7XRL_FWK,1,1,3,19,6.5849,111.604,164.285,6.6081,4.4611,0.376,0.2443
7XRL_FWK,1,2,3,19,6.3551,111.434,164.088,6.3745,4.2518,0.351,0.2404
7XRL_FWK,1,3,3,19,6.1312,111.281,163.883,6.1454,4.0446,0.417,0.2364
7XRL_FWK,1,4,3,19,5.9124,111.133,163.594,5.9212,3.8376,0.604,0.2283
7XRL_FWK,1,5,3,19,5.7012,110.940,163.120,5.7085,3.6283,0.805,0.2148
7XRL_FWK,1,6,3,19,5.5039,110.807,162.600,5.5172,3.4216,1.122,0.2003
7XRL_FWK,1,7,3,19,5.3298,110.728,161.958,5.3549,3.2240,1.683,0.1941
7XRL_FWK,1,8,3,19,5.1787,110.879,161.296,5.2274,3.0296,2.045,0.2006
7XRL_FWK,1,9,3,19,5.0410,111.262,160.737,5.1134,2.8298,2.413,0.2048
7XRL_FWK,1,10,3,19,4.9243,111.888,160.216,5.0212,2.6269,2.788,0.2016
7XRL_FWK,1,11,3,19,4.8263,112.669,159.487,4.9401,2.4267,3.228,0.2049
7XRL_FWK,1,12,3,19,4.7533,113.784,158.798,4.8806,2.2330,3.389,0.2008
7XRL_FWK,1,13,3,19,4.7051,115.449,158.778,4.8420,2.0443,3.832,0.2072
7XRL_FWK,1,14,3,19,4.6758,117.463,158.887,4.8190,1.8520,3.924,0.2022
7XRL_FWK,1,15,3,19,4.6649,119.566,159.069,4.8115,1.6660,4.197,0.1991
7XRL_FWK,1,16,3,19,4.6771,121.817,159.356,4.8260,1.4803,4.423,0.1927
7XRL_FWK,1,17,3,19,4.7090,124.140,159.619,4.8604,1.3037,4.598,0.2037
7XRL_FWK,1,18,3,19,4.7660,126.637,159.792,4.9187,1.1164,4.811,0.1974
7XRL_FWK,1,19,3,19,4.8377,129.087,159.916,4.9909,0.9371,5.029,0.1998
7XRL_FWK,1,20,3,19,4.9322,131.563,159.677,5.0837,0.7572,4.896,0.1918
